product_id,product,category
6027,"Кофе Жокей по-восточному, темная обжарка, 250 г","Кофе, какао"
6030,"Капсулы для стирки Ariel 3 в 1, колор, 15 шт.",Бытовая химия
6031,"Кукуруза Bonduelle сладкая, 212 г",Консервированные продукты
6034,"Вареники Бабушка Аня с вишней, 430 г",Замороженная продукция
6035,"Свинина на хрящиках Самсон для рагу, охлажденная, 1 кг",Мясо
6037,"Вода Шишкин лес газированная, 400 мл",Безалкогольные напитки
6045,"Яйца куриные Роскар первая дюжина, С1, 12 шт.",Яичные товары
6048,"Сыр Burenka club классический, полутвердый, 45%, 200 г",Сыры
6049,"Влажная туалетная бумага Zewa kids, 42 листа",Уход и гигиена
6053,"Сок Тёма яблоко-персик, осветленный, 200 мл",Детское питание
6064,"Сок Агуша Яблоко-вишня, с 5 месяцев, 200 мл",Детское питание
6069,"Стиральный порошок Ariel Горный родник, 450 г",Бытовая химия
6070,"Шампунь Pantene дополнительный объем, 400 мл",Уход и гигиена
6078,"Кухонные полотенца Zewa в коробке, 75 листов",Уход и гигиена
6084,"Печенье Oreo классическое, 95 г",Мучные кондитерские изделия
6087,"Майонез Mr.Ricco провансаль, 67%, 400 мл",Молочная продукция
6090,"Нектар Любимый яблоко-персик, 950 мл",Безалкогольные напитки
6091,"Напиток Pepsi Max, газированный, 1 л",Безалкогольные напитки
6094,"Пирожное Choco Pie 6 шт., 180 г",Мучные кондитерские изделия
6098,"Ассорти Выборжец огурец и круглый томат, 700 г",Свежие овощи
6108,"Йогурт Греческий Teos черника, 2%, 140 г",Молочная продукция
6112,"Вода Шишкин лес негазированная, 19 л",Безалкогольные напитки
6115,"Торт Baker House Трюфель, 350 г",Мучные кондитерские изделия
6127,"Сыр творожный Almette с огурцами и зеленью, 60%, 150 г",Сыры
6130,"Чай Greenfield Magic Yunnan, черный, 25 пакетиков, 50 г",Чай
6133,"Вода Сенежская негазированная, 1,5 л",Безалкогольные напитки
